current_time,average_lux,average_infrared,average_visible,average_full_spectrum
2025-09-18 19:59:03,93.5,578.8333333333334,8847803.833333334,8847938.833333334
2025-09-18 20:05:05,90.5,556.5,8443649.0,8443777.833333334
2025-09-18 20:11:06,91.33333333333333,563.1666666666666,8585648.166666666,8585779.166666666
2025-09-18 20:17:07,90.66666666666667,555.1666666666666,8399957.666666666,8400085.833333334
2025-09-18 20:23:08,90.0,551.1666666666666,8334418.666666667,8334545.833333333
2025-09-18 20:29:10,89.0,547.8333333333334,8301647.833333333,8301774.5
2025-09-18 20:35:11,88.33333333333333,541.8333333333334,8214261.833333333,8214387.166666667
2025-09-18 20:41:12,88.66666666666667,541.8333333333334,8192416.833333333,8192541.833333333
2025-09-18 20:47:14,88.5,541.8333333333334,8192416.833333333,8192541.833333333
2025-09-18 20:53:15,88.33333333333333,541.0,8192416.0,8192541.0
2025-09-18 20:59:16,88.33333333333333,540.6666666666666,8192415.666666667,8192540.666666667
2025-09-18 21:05:17,89.0,542.3333333333334,8192417.333333333,8192542.333333333
2025-09-18 21:11:19,101.0,593.1666666666666,8541988.166666666,8542118.5
2025-09-18 21:17:20,101.0,592.8333333333334,8520142.833333334,8520272.833333334
2025-09-18 21:23:21,100.83333333333333,593.6666666666666,8563833.666666666,8563964.333333334
2025-09-18 21:29:22,101.5,596.5,8596604.0,8596735.166666666
2025-09-18 21:35:24,100.83333333333333,592.5,8520142.5,8520272.5
2025-09-18 21:41:25,101.0,593.6666666666666,8541988.666666666,8542119.0
2025-09-18 21:47:26,101.0,594.5,8563834.5,8563965.166666666
2025-09-18 21:53:28,101.0,594.3333333333334,8563834.333333334,8563965.0
2025-09-18 21:59:29,101.0,594.6666666666666,8563834.666666666,8563965.333333334
2025-09-18 22:05:30,101.16666666666667,595.5,8585680.5,8585811.5
2025-09-18 23:13:49,94.66666666666667,565.5,8312588.0,8312714.833333333
